time,S,I,R
26.666034806758223,431,289,280
26.70412244595657,430,290,280
26.71717646583941,429,291,280
26.721563862451582,428,292,280
26.74351060947587,427,293,280
26.80136793436197,426,294,280
26.814314700899494,425,295,280
26.823171997279793,425,294,281
26.833692077365487,425,293,282
26.851576179238798,424,294,282
26.86053878413403,423,295,282
26.884553842680585,423,294,283
26.885712663066077,423,293,284
26.89699610626827,422,294,284
26.899015105272817,421,295,284
26.95159542844611,421,294,285
26.98417283654327,420,295,285
27.012855814584224,420,294,286
27.01957521536041,419,295,286
27.03889953550968,418,296,286
27.048973383760295,418,295,287
27.056237657440235,417,296,287
27.07675463816189,416,297,287
27.079603750328086,415,298,287
27.10288507470462,414,299,287
27.15021380107558,414,298,288
27.153175646469435,413,299,288
27.158160600948996,412,300,288
27.158484744195082,411,301,288
27.208025841276648,411,300,289
27.209264663141674,411,299,290
27.23508953965403,411,298,291
27.300561149802096,411,297,292
27.304244854648495,411,296,293
27.335687672690216,410,297,293
27.35244216761688,409,298,293
27.369984922651597,409,297,294
27.401243851389697,409,296,295
27.433851804004085,408,297,295
27.449784025816157,407,298,295
27.454018410927073,407,297,296
27.472366009702913,406,298,296
27.47561376338323,406,297,297
27.490028141813678,405,298,297
27.514485460476017,404,299,297
27.518230320574894,403,300,297
27.53423567542118,402,301,297
27.545855769796713,401,302,297
27.589453580433663,400,303,297
27.596255195481618,400,302,298
27.59631602063196,400,301,299
27.598137354673298,399,302,299
27.61101006929839,399,301,300
27.62765874549039,399,300,301
27.636381964047303,398,301,301
27.640495644420007,398,300,302
27.645667232476985,398,299,303
27.69067436838162,397,300,303
27.69877597397567,396,301,303
27.70420461479183,396,300,304
27.708447410634363,396,299,305
27.718892560071872,396,298,306
27.722844502617406,395,299,306
27.72345998249221,394,300,306
27.727248696443485,394,299,307
27.780261166057173,393,300,307
27.785438601902285,393,299,308
27.818894999147574,393,298,309
27.82722847852373,392,299,309
27.86227867807265,391,300,309
27.869787831820812,390,301,309
27.887437382970923,389,302,309
27.897901014761665,389,301,310
27.904035555297742,388,302,310
27.904486938245626,388,301,311
27.911889953002373,388,300,312
27.92814048445075,387,301,312
27.943120438862312,386,302,312
27.96275061967909,386,301,313
27.96424919942847,386,300,314
28.011517633996288,385,301,314
28.02654398831144,384,302,314
28.045169933254105,384,301,315
28.05370161274736,383,302,315
28.07248915310604,382,303,315
28.076191464985367,382,302,316
28.098868923349436,382,301,317
28.11072149842266,381,302,317
28.12629955702447,380,303,317
28.145300759047693,379,304,317
28.145566814383997,379,303,318
28.148151154827396,379,302,319
28.18086834314066,378,303,319
28.185912071419462,377,304,319
28.20793263846454,377,303,320
28.225666980862012,376,304,320
28.23627725536195,375,305,320
28.27083702106546,375,304,321
28.270900539251294,374,305,321
28.274382801391916,374,304,322
28.27579964957663,374,303,323
28.290029447533726,373,304,323
28.29411277793546,372,305,323
28.320708829047817,371,306,323
28.358992818713514,370,307,323
28.361063971232372,369,308,323
28.39449515635837,369,307,324
28.400691921655625,368,308,324
28.41242749323384,367,309,324
28.424536401963003,367,308,325
28.459305978386936,367,307,326
28.46220981936555,366,308,326
28.475795154709402,366,307,327
28.550849094009827,365,308,327
28.55130552299596,364,309,327
28.572766276807467,363,310,327
28.619777390639545,363,309,328
28.63716363434645,363,308,329
28.64882583391712,363,307,330
28.67133943082777,363,306,331
28.688484598166344,362,307,331
28.689425017842243,362,306,332
28.718717419117656,361,307,332
28.72352368602609,361,306,333
28.761633116645726,360,307,333
28.771983170218746,359,308,333
28.784298519450807,359,307,334
28.808564291857262,358,308,334
28.81152289647233,357,309,334
28.82794943293133,357,308,335
28.864508018524557,356,309,335
28.87725983988678,355,310,335
28.885827385607634,354,311,335
28.88737768537253,354,310,336
28.891092273924183,353,311,336
28.90854537999103,352,312,336
28.91055998129504,352,311,337
28.911405061897344,352,310,338
28.942998536700962,351,311,338
28.943563143505063,351,310,339
28.96475660180821,351,309,340
28.965016259205125,351,308,341
28.9784430553728,351,307,342
28.993392076315853,350,308,342
29.00480661594405,350,307,343
29.01880800492628,349,308,343
29.093227370590963,349,307,344
29.095184574532045,348,308,344
29.107777682582892,347,309,344
29.11155019912544,347,308,345
29.111905807287936,347,307,346
29.12922790102697,347,306,347
29.13059831274373,346,307,347
29.13169525084392,345,308,347
29.156107841984443,345,307,348
29.17549628955249,345,306,349
