time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5
65.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
65.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
66.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
66.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
66.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
66.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
66.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
67.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
67.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
67.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
67.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
67.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
68.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
68.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
68.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
68.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
68.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
69.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
69.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
69.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
69.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
69.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
70.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
70.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
70.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
70.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
70.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
71.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
71.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
71.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
71.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
71.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
72.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
72.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
72.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
72.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
72.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
73.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
73.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
73.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
73.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
73.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
74.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
74.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
74.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
74.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
74.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
75.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
75.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
75.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
75.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
75.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
76.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
76.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
76.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
76.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
76.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
77.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
77.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
77.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
77.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
77.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
78.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
78.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
78.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
78.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
78.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
79.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
79.2,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
79.4,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
79.6,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
79.8,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
80.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9
